x,y,ID,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,TOTAL_RAIN,TOTAL_SNOW,DIRECTION_MAX_GUST,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,LOCAL_DAY,PROVINCE_CODE,MAX_REL_HUMIDITY,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,STATION_NAME,LOCAL_DATE,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION
-79.4,43.666666666666664,6158355.2009.12.12,,,-1.6,,,,,19.6,12,ON,75,M,3.1,0,,6158355,-6.2,TORONTO CITY,2009-12-12 00:00:00,M,,M,M,2009,,,,55,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.13,,,3.5,,,,,14.5,13,ON,97,M,4.5,0,,6158355,2.5,TORONTO CITY,2009-12-13 00:00:00,M,,M,M,2009,,,,60,,,,12,1.6
-79.4,43.666666666666664,6158355.2009.12.14,,,3.7,,,,,14.3,14,ON,98,M,5.1,0,,6158355,2.3,TORONTO CITY,2009-12-14 00:00:00,M,,M,M,2009,,,,74,,,,12,2.2
-79.4,43.666666666666664,6158355.2009.12.15,,,0.7,,,,,17.3,15,ON,95,M,4.7,0,,6158355,-3.4,TORONTO CITY,2009-12-15 00:00:00,M,,M,M,2009,,,,64,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.16,,,-3.9,,,,,21.9,16,ON,82,M,-2.5,0,,6158355,-5.2,TORONTO CITY,2009-12-16 00:00:00,M,,M,M,2009,,,,62,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.17,,,-7.6,,,,,25.6,17,ON,79,M,-4.7,0,,6158355,-10.4,TORONTO CITY,2009-12-17 00:00:00,M,,M,M,2009,,,,53,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.18,,,-4.2,,,,,22.2,18,ON,89,M,-1.9,0,,6158355,-6.5,TORONTO CITY,2009-12-18 00:00:00,M,,M,M,2009,,,,66,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.19,,,-4.8,,,,,22.8,19,ON,55,M,-2.7,0,,6158355,-6.9,TORONTO CITY,2009-12-19 00:00:00,M,,M,M,2009,,,,20,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.20,,,-1.3,,,,,19.3,20,ON,71,M,1.5,0,,6158355,-4.1,TORONTO CITY,2009-12-20 00:00:00,M,,M,M,2009,,,,37,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.21,,,-3.2,,,,,21.2,21,ON,79,M,-1.2,0,,6158355,-5.2,TORONTO CITY,2009-12-21 00:00:00,M,,M,M,2009,,,,65,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.22,,,-7.6,,,,,25.6,22,ON,79,M,-4.9,0,,6158355,-10.3,TORONTO CITY,2009-12-22 00:00:00,M,,M,M,2009,,,,45,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.23,,,-6.3,,,,,24.3,23,ON,82,M,-3,0,,6158355,-9.5,TORONTO CITY,2009-12-23 00:00:00,M,,M,M,2009,,,,61,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.24,,,-2.4,,,,,20.4,24,ON,96,M,1.3,0,,6158355,-6.1,TORONTO CITY,2009-12-24 00:00:00,M,,M,M,2009,,,,83,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.25,,,2.6,,,,,15.4,25,ON,99,M,4.3,0,,6158355,0.8,TORONTO CITY,2009-12-25 00:00:00,M,,M,M,2009,,,,82,,,,12,12.1
-79.4,43.666666666666664,6158355.2009.12.26,,,3,,,,,15,26,ON,100,M,4.8,0,,6158355,1.1,TORONTO CITY,2009-12-26 00:00:00,M,,M,M,2009,,,,90,,,,12,7.5
-79.4,43.666666666666664,6158355.2009.12.27,,,0.7,,,,,17.3,27,ON,100,M,2.3,0,,6158355,-1,TORONTO CITY,2009-12-27 00:00:00,M,,M,M,2009,,,,64,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.28,,,-6.2,,,,,24.2,28,ON,91,M,-0.9,0,,6158355,-11.5,TORONTO CITY,2009-12-28 00:00:00,M,,M,M,2009,,,,62,,,,12,0.7
-79.4,43.666666666666664,6158355.2009.12.29,,,-9.6,,,,,27.6,29,ON,78,M,-4.5,0,,6158355,-14.6,TORONTO CITY,2009-12-29 00:00:00,M,,M,M,2009,,,,49,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.30,,,-2.8,,,,,20.8,30,ON,75,M,0.6,0,,6158355,-6.2,TORONTO CITY,2009-12-30 00:00:00,M,,M,M,2009,,,,65,,,,12,0
-79.4,43.666666666666664,6158355.2009.12.31,,,1.9,,,,,16.1,31,ON,97,M,3.2,0,,6158355,0.6,TORONTO CITY,2009-12-31 00:00:00,M,,M,M,2009,,,,70,,,,12,1.7
-79.4,43.666666666666664,6158355.2010.1.1,,,-4,,,,,22,1,ON,96,M,1.9,0,,6158355,-9.9,TORONTO CITY,2010-01-01 00:00:00,M,,M,M,2010,,,,75,,,,1,1.3
-79.4,43.666666666666664,6158355.2010.1.2,,,-13.1,,,,,31.1,2,ON,78,M,-9.7,0,,6158355,-16.5,TORONTO CITY,2010-01-02 00:00:00,M,,M,M,2010,,,,65,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.3,,,-12,,,,,30,3,ON,87,M,-9.3,0,,6158355,-14.7,TORONTO CITY,2010-01-03 00:00:00,M,,M,M,2010,,,,73,,,,1,2.3
-79.4,43.666666666666664,6158355.2010.1.4,,,-9.4,,,,,27.4,4,ON,84,M,-6.7,0,,6158355,-12,TORONTO CITY,2010-01-04 00:00:00,M,,M,M,2010,,,,73,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.5,,,-7,,,,,25,5,ON,91,M,-3.6,0,,6158355,-10.4,TORONTO CITY,2010-01-05 00:00:00,M,,M,M,2010,,,,77,,,,1,2.9
-79.4,43.666666666666664,6158355.2010.1.6,,,-5.4,,,,,23.4,6,ON,87,M,-1.9,0,,6158355,-8.9,TORONTO CITY,2010-01-06 00:00:00,M,,M,M,2010,,,,75,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.7,,,-4.3,,,,,22.3,7,ON,89,M,-2.6,0,,6158355,-6,TORONTO CITY,2010-01-07 00:00:00,M,,M,M,2010,,,,74,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.8,,,-8.7,,,,,26.7,8,ON,90,M,-6,0,,6158355,-11.4,TORONTO CITY,2010-01-08 00:00:00,M,,M,M,2010,,,,66,,,,1,1.4
-79.4,43.666666666666664,6158355.2010.1.9,,,-11.3,,,,,29.3,9,ON,77,M,-8.6,0,,6158355,-14,TORONTO CITY,2010-01-09 00:00:00,M,,M,M,2010,,,,48,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.10,,,-6.9,,,,,24.9,10,ON,81,M,-1.7,0,,6158355,-12.1,TORONTO CITY,2010-01-10 00:00:00,M,,M,M,2010,,,,58,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.11,,,-4.9,,,,,22.9,11,ON,89,M,-3.3,0,,6158355,-6.5,TORONTO CITY,2010-01-11 00:00:00,M,,M,M,2010,,,,56,,,,1,0.6
-79.4,43.666666666666664,6158355.2010.1.12,,,-5.8,,,,,23.8,12,ON,80,M,-4.3,0,,6158355,-7.3,TORONTO CITY,2010-01-12 00:00:00,M,,M,M,2010,,,,62,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.13,,,-2.2,,,,,20.2,13,ON,87,M,0.8,0,,6158355,-5.2,TORONTO CITY,2010-01-13 00:00:00,M,,M,M,2010,,,,69,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.14,,,0.8,,,,,17.2,14,ON,87,M,4.6,0,,6158355,-3.1,TORONTO CITY,2010-01-14 00:00:00,M,,M,M,2010,,,,68,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.15,,,3.5,,,,,14.5,15,ON,85,M,4.7,0,,6158355,2.3,TORONTO CITY,2010-01-15 00:00:00,M,,M,M,2010,,,,66,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.16,,,1.2,,,,,16.8,16,ON,90,M,2.9,0,,6158355,-0.6,TORONTO CITY,2010-01-16 00:00:00,M,,M,M,2010,,,,73,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.17,,,1.3,,,,,16.7,17,ON,97,M,3,0,,6158355,-0.4,TORONTO CITY,2010-01-17 00:00:00,M,,M,M,2010,,,,88,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.18,,,0.7,,,,,17.3,18,ON,96,M,2.3,0,,6158355,-1,TORONTO CITY,2010-01-18 00:00:00,M,,M,M,2010,,,,80,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.19,,,0.2,,,,,17.8,19,ON,94,M,2.3,0,,6158355,-2,TORONTO CITY,2010-01-19 00:00:00,M,,M,M,2010,,,,78,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.20,,,-3.2,,,,,21.2,20,ON,82,M,-1,0,,6158355,-5.4,TORONTO CITY,2010-01-20 00:00:00,M,,M,M,2010,,,,63,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.21,,,-2.5,,,,,20.5,21,ON,89,M,0.9,0,,6158355,-5.9,TORONTO CITY,2010-01-21 00:00:00,M,,M,M,2010,,,,77,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.22,,,0.7,,,,,17.3,22,ON,91,M,2.6,0,,6158355,-1.2,TORONTO CITY,2010-01-22 00:00:00,M,,M,M,2010,,,,47,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.23,,,-0.6,,,,,18.6,23,ON,92,M,2.6,0,,6158355,-3.8,TORONTO CITY,2010-01-23 00:00:00,M,,M,M,2010,,,,73,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.24,,,3.9,,,,,14.1,24,ON,100,M,6,0,,6158355,1.8,TORONTO CITY,2010-01-24 00:00:00,M,,M,M,2010,,,,71,,,,1,7.4
-79.4,43.666666666666664,6158355.2010.1.25,,,4.6,,,,,13.4,25,ON,100,M,7.9,0,,6158355,1.2,TORONTO CITY,2010-01-25 00:00:00,M,,M,M,2010,,,,80,,,,1,11.3
-79.4,43.666666666666664,6158355.2010.1.26,,,0.4,,,,,17.6,26,ON,86,M,1.5,0,,6158355,-0.7,TORONTO CITY,2010-01-26 00:00:00,M,,M,M,2010,,,,73,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.27,,,-2.5,,,,,20.5,27,ON,85,M,-0.6,0,,6158355,-4.3,TORONTO CITY,2010-01-27 00:00:00,M,,M,M,2010,,,,57,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.28,,,-8.4,,,,,26.4,28,ON,80,M,-3,0,,6158355,-13.7,TORONTO CITY,2010-01-28 00:00:00,M,,M,M,2010,,,,47,,,,1,0.7
-79.4,43.666666666666664,6158355.2010.1.29,,,-13.3,,,,,31.3,29,ON,72,M,-9.6,0,,6158355,-17,TORONTO CITY,2010-01-29 00:00:00,M,,M,M,2010,,,,43,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.30,,,-13.4,,,,,31.4,30,ON,76,M,-8.8,0,,6158355,-18,TORONTO CITY,2010-01-30 00:00:00,M,,M,M,2010,,,,33,,,,1,0
-79.4,43.666666666666664,6158355.2010.1.31,,,-7.3,,,,,25.3,31,ON,85,M,-3.9,0,,6158355,-10.7,TORONTO CITY,2010-01-31 00:00:00,M,,M,M,2010,,,,65,,,,1,0
-79.4,43.666666666666664,6158355.2010.2.1,,,-5.5,,,,,23.5,1,ON,71,M,-2.2,0,,6158355,-8.8,TORONTO CITY,2010-02-01 00:00:00,M,,M,M,2010,,,,49,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.2,,,-4.2,,,,,22.2,2,ON,94,M,-1.3,0,,6158355,-7,TORONTO CITY,2010-02-02 00:00:00,M,,M,M,2010,,,,61,,,,2,2.3
-79.4,43.666666666666664,6158355.2010.2.3,,,-1.4,,,,,19.4,3,ON,92,M,1.4,0,,6158355,-4.2,TORONTO CITY,2010-02-03 00:00:00,M,,M,M,2010,,,,65,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.4,,,-2.5,,,,,20.5,4,ON,78,M,1.3,0,,6158355,-6.3,TORONTO CITY,2010-02-04 00:00:00,M,,M,M,2010,,,,53,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.5,,,-2.7,,,,,20.7,5,ON,79,M,0.7,0,,6158355,-6.1,TORONTO CITY,2010-02-05 00:00:00,M,,M,M,2010,,,,49,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.6,,,-7.8,,,,,25.8,6,ON,67,M,-4.3,0,,6158355,-11.2,TORONTO CITY,2010-02-06 00:00:00,M,,M,M,2010,,,,52,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.7,,,-6.6,,,,,24.6,7,ON,76,M,-2.3,0,,6158355,-10.8,TORONTO CITY,2010-02-07 00:00:00,M,,M,M,2010,,,,40,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.8,,,-4.1,,,,,22.1,8,ON,82,M,0.8,0,,6158355,-9,TORONTO CITY,2010-02-08 00:00:00,M,,M,M,2010,,,,54,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.9,,,-5,,,,,23,9,ON,91,M,-3,0,,6158355,-6.9,TORONTO CITY,2010-02-09 00:00:00,M,,M,M,2010,,,,63,,,,2,0.7
-79.4,43.666666666666664,6158355.2010.2.10,,,-4.3,,,,,22.3,10,ON,90,M,-1.6,0,,6158355,-7,TORONTO CITY,2010-02-10 00:00:00,M,,M,M,2010,,,,61,,,,2,2
-79.4,43.666666666666664,6158355.2010.2.11,,,-4,,,,,22,11,ON,79,M,0.4,0,,6158355,-8.3,TORONTO CITY,2010-02-11 00:00:00,M,,M,M,2010,,,,48,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.12,,,-3.3,,,,,21.3,12,ON,82,M,0.6,0,,6158355,-7.1,TORONTO CITY,2010-02-12 00:00:00,M,,M,M,2010,,,,47,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.13,,,-4.7,,,,,22.7,13,ON,89,M,-1.3,0,,6158355,-8.1,TORONTO CITY,2010-02-13 00:00:00,M,,M,M,2010,,,,57,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.14,,,-1.5,,,,,19.5,14,ON,83,M,0.3,0,,6158355,-3.2,TORONTO CITY,2010-02-14 00:00:00,M,,M,M,2010,,,,67,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.15,,,-1.6,,,,,19.6,15,ON,84,M,-0.5,0,,6158355,-2.6,TORONTO CITY,2010-02-15 00:00:00,M,,M,M,2010,,,,62,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.16,,,-1.2,,,,,19.2,16,ON,87,M,0.8,0,,6158355,-3.2,TORONTO CITY,2010-02-16 00:00:00,M,,M,M,2010,,,,64,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.17,,,-0.6,,,,,18.6,17,ON,94,M,1.3,0,,6158355,-2.5,TORONTO CITY,2010-02-17 00:00:00,M,,M,M,2010,,,,75,,,,2,1.8
-79.4,43.666666666666664,6158355.2010.2.18,,,0.3,,,,,17.7,18,ON,86,M,2,0,,6158355,-1.4,TORONTO CITY,2010-02-18 00:00:00,M,,M,M,2010,,,,68,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.19,,,1.9,,,,,16.1,19,ON,83,M,4,0,,6158355,-0.3,TORONTO CITY,2010-02-19 00:00:00,M,,M,M,2010,,,,61,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.20,,,1.7,,,,,16.3,20,ON,86,M,5.1,0,,6158355,-1.8,TORONTO CITY,2010-02-20 00:00:00,M,,M,M,2010,,,,64,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.21,,,0.8,,,,,17.2,21,ON,81,M,5.3,0,,6158355,-3.8,TORONTO CITY,2010-02-21 00:00:00,M,,M,M,2010,,,,47,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.22,,,-0.8,,,,,18.8,22,ON,100,M,1.3,0,,6158355,-2.9,TORONTO CITY,2010-02-22 00:00:00,M,,M,M,2010,,,,76,,,,2,6.2
-79.4,43.666666666666664,6158355.2010.2.23,,,0.5,,,,,17.5,23,ON,100,M,1.6,0,,6158355,-0.6,TORONTO CITY,2010-02-23 00:00:00,M,,M,M,2010,,,,82,,,,2,1.5
-79.4,43.666666666666664,6158355.2010.2.24,,,-0.6,,,,,18.6,24,ON,89,M,0.9,0,,6158355,-2.1,TORONTO CITY,2010-02-24 00:00:00,M,,M,M,2010,,,,70,,,,2,0
-79.4,43.666666666666664,6158355.2010.2.25,,,-4.1,,,,,22.1,25,ON,92,M,-1.3,0,,6158355,-6.9,TORONTO CITY,2010-02-25 00:00:00,M,,M,M,2010,,,,76,,,,2,3.2
-79.4,43.666666666666664,6158355.2010.2.26,,,-2.2,,,,,20.2,26,ON,99,M,2.1,0,,6158355,-6.4,TORONTO CITY,2010-02-26 00:00:00,M,,M,M,2010,,,,84,,,,2,7.8
-79.4,43.666666666666664,6158355.2010.2.27,,,2.2,,,,,15.8,27,ON,97,M,3.6,0,,6158355,0.8,TORONTO CITY,2010-02-27 00:00:00,M,,M,M,2010,,,,86,,,,2,3.9
-79.4,43.666666666666664,6158355.2010.2.28,,,3.4,,,,,14.6,28,ON,92,M,5.4,0,,6158355,1.4,TORONTO CITY,2010-02-28 00:00:00,M,,M,M,2010,,,,72,,,,2,0
-79.4,43.666666666666664,6158355.2010.3.1,,,2,,,,,16,1,ON,82,M,4.2,0,,6158355,-0.2,TORONTO CITY,2010-03-01 00:00:00,M,,M,M,2010,,,,61,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.2,,,1.4,,,,,16.6,2,ON,76,M,4.3,0,,6158355,-1.5,TORONTO CITY,2010-03-02 00:00:00,M,,M,M,2010,,,,57,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.3,,,2.6,,,,,15.4,3,ON,72,M,5.8,0,,6158355,-0.7,TORONTO CITY,2010-03-03 00:00:00,M,,M,M,2010,,,,33,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.4,,,1.5,,,,,16.5,4,ON,66,M,4.7,0,,6158355,-1.8,TORONTO CITY,2010-03-04 00:00:00,M,,M,M,2010,,,,38,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.5,,,1.2,,,,,16.8,5,ON,68,M,5,0,,6158355,-2.7,TORONTO CITY,2010-03-05 00:00:00,M,,M,M,2010,,,,39,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.6,,,3.7,,,,,14.3,6,ON,75,M,8.8,0,,6158355,-1.5,TORONTO CITY,2010-03-06 00:00:00,M,,M,M,2010,,,,32,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.7,,,6.4,,,,,11.6,7,ON,72,M,12,0,,6158355,0.7,TORONTO CITY,2010-03-07 00:00:00,M,,M,M,2010,,,,17,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.8,,,8.6,,,,,9.4,8,ON,72,M,15.5,0,,6158355,1.7,TORONTO CITY,2010-03-08 00:00:00,M,,M,M,2010,,,,32,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.9,,,7.8,,,,,10.2,9,ON,85,M,12.8,0,,6158355,2.7,TORONTO CITY,2010-03-09 00:00:00,M,,M,M,2010,,,,44,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.10,,,5.6,,,,,12.4,10,ON,88,M,8.9,0,,6158355,2.3,TORONTO CITY,2010-03-10 00:00:00,M,,M,M,2010,,,,52,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.11,,,8.8,,,,,9.2,11,ON,63,M,11.3,0,,6158355,6.2,TORONTO CITY,2010-03-11 00:00:00,M,,M,M,2010,,,,49,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.12,,,6.3,,,,,11.7,12,ON,98,M,7.2,0,,6158355,5.4,TORONTO CITY,2010-03-12 00:00:00,M,,M,M,2010,,,,68,,,,3,16.8
-79.4,43.666666666666664,6158355.2010.3.13,,,5.9,,,,,12.1,13,ON,90,M,7.2,0,,6158355,4.5,TORONTO CITY,2010-03-13 00:00:00,M,,M,M,2010,,,,65,,,,3,21.7
-79.4,43.666666666666664,6158355.2010.3.14,,,5.3,,,,,12.7,14,ON,91,M,7,0,,6158355,3.6,TORONTO CITY,2010-03-14 00:00:00,M,,M,M,2010,,,,78,,,,3,2.8
-79.4,43.666666666666664,6158355.2010.3.15,,,8.1,,,,,9.9,15,ON,95,M,12.1,0,,6158355,4,TORONTO CITY,2010-03-15 00:00:00,M,,M,M,2010,,,,32,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.16,,,10.4,,,,,7.6,16,ON,41,M,14.9,0,,6158355,5.8,TORONTO CITY,2010-03-16 00:00:00,M,,M,M,2010,,,,17,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.17,,,11.1,,,,,6.9,17,ON,55,M,16.7,0,,6158355,5.5,TORONTO CITY,2010-03-17 00:00:00,M,,M,M,2010,,,,28,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.18,,,13.1,,,,,4.9,18,ON,62,M,19.6,0,,6158355,6.6,TORONTO CITY,2010-03-18 00:00:00,M,,M,M,2010,,,,29,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.19,,,11.3,,,,,6.7,19,ON,78,M,16.4,0,,6158355,6.1,TORONTO CITY,2010-03-19 00:00:00,M,,M,M,2010,,,,52,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.20,,,4,,,,,14,20,ON,79,M,7.2,0,,6158355,0.7,TORONTO CITY,2010-03-20 00:00:00,M,,M,M,2010,,,,59,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.21,,,2.7,,,,,15.3,21,ON,84,M,5.3,0,,6158355,0.1,TORONTO CITY,2010-03-21 00:00:00,M,,M,M,2010,,,,75,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.22,,,5.5,,,,,12.5,22,ON,93,M,8.6,0,,6158355,2.4,TORONTO CITY,2010-03-22 00:00:00,M,,M,M,2010,,,,33,,,,3,3
-79.4,43.666666666666664,6158355.2010.3.23,,,3.4,,,,,14.6,23,ON,97,M,4.8,0,,6158355,2,TORONTO CITY,2010-03-23 00:00:00,M,,M,M,2010,,,,79,,,,3,12.5
-79.4,43.666666666666664,6158355.2010.3.24,,,7.5,,,,,10.5,24,ON,87,M,14.6,0,,6158355,0.3,TORONTO CITY,2010-03-24 00:00:00,M,,M,M,2010,,,,26,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.25,,,4.3,,,,,13.7,25,ON,73,M,10.1,0,,6158355,-1.6,TORONTO CITY,2010-03-25 00:00:00,M,,M,M,2010,,,,29,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.26,,,-2.7,,,,,20.7,26,ON,54,M,0.3,0,,6158355,-5.6,TORONTO CITY,2010-03-26 00:00:00,M,,M,M,2010,,,,28,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.27,,,0.2,,,,,17.8,27,ON,74,M,3.7,0,,6158355,-3.4,TORONTO CITY,2010-03-27 00:00:00,M,,M,M,2010,,,,31,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.28,,,5.2,,,,,12.8,28,ON,99,M,6.6,0,,6158355,3.7,TORONTO CITY,2010-03-28 00:00:00,M,,M,M,2010,,,,60,,,,3,4.6
-79.4,43.666666666666664,6158355.2010.3.29,,,6.3,,,,,11.7,29,ON,99,M,9.5,0,,6158355,3,TORONTO CITY,2010-03-29 00:00:00,M,,M,M,2010,,,,61,,,,3,0.6
-79.4,43.666666666666664,6158355.2010.3.30,,,7,,,,,11,30,ON,81,M,12.1,0,,6158355,1.9,TORONTO CITY,2010-03-30 00:00:00,M,,M,M,2010,,,,37,,,,3,0
-79.4,43.666666666666664,6158355.2010.3.31,,,9.5,,,,,8.5,31,ON,65,M,15.2,0,,6158355,3.7,TORONTO CITY,2010-03-31 00:00:00,M,,M,M,2010,,,,28,,,,3,0
-79.4,43.666666666666664,6158355.2010.4.1,,,12.8,,,,,5.2,1,ON,66,M,18.3,0,,6158355,7.3,TORONTO CITY,2010-04-01 00:00:00,M,,M,M,2010,,,,40,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.2,,,17.5,,,,,0.5,2,ON,74,M,24.3,0,,6158355,10.7,TORONTO CITY,2010-04-02 00:00:00,M,,M,M,2010,,,,40,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.3,,,16.8,,,,,1.2,3,ON,71,M,21.2,0,,6158355,12.4,TORONTO CITY,2010-04-03 00:00:00,M,,M,M,2010,,,,46,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.4,,,13.4,,,,,4.6,4,ON,76,M,17.8,0,,6158355,9,TORONTO CITY,2010-04-04 00:00:00,M,,M,M,2010,,,,23,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.5,,,17.6,,,,,0.4,5,ON,67,M,23.8,0,,6158355,11.4,TORONTO CITY,2010-04-05 00:00:00,M,,M,M,2010,,,,26,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.6,,,11.8,,,,,6.2,6,ON,99,M,14.4,0,,6158355,9.1,TORONTO CITY,2010-04-06 00:00:00,M,,M,M,2010,,,,52,,,,4,5.1
-79.4,43.666666666666664,6158355.2010.4.7,,,12.5,,,,,5.5,7,ON,100,M,17.2,0,,6158355,7.8,TORONTO CITY,2010-04-07 00:00:00,M,,M,M,2010,,,,73,,,,4,15.2
-79.4,43.666666666666664,6158355.2010.4.8,,,8.1,,,,,9.9,8,ON,100,M,11.1,0,,6158355,5,TORONTO CITY,2010-04-08 00:00:00,M,,M,M,2010,,,,72,,,,4,9
-79.4,43.666666666666664,6158355.2010.4.9,,,3.7,,,,,14.3,9,ON,76,M,5,0,,6158355,2.3,TORONTO CITY,2010-04-09 00:00:00,M,,M,M,2010,,,,58,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.10,,,7.4,,,,,10.6,10,ON,81,M,13.1,0,,6158355,1.7,TORONTO CITY,2010-04-10 00:00:00,M,,M,M,2010,,,,49,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.11,,,11.1,,,,,6.9,11,ON,82,M,16.3,0,,6158355,5.8,TORONTO CITY,2010-04-11 00:00:00,M,,M,M,2010,,,,23,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.12,,,9.9,,,,,8.1,12,ON,65,M,14,0,,6158355,5.8,TORONTO CITY,2010-04-12 00:00:00,M,,M,M,2010,,,,27,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.13,,,10.7,,,,,7.3,13,ON,53,M,14.9,0,,6158355,6.5,TORONTO CITY,2010-04-13 00:00:00,M,,M,M,2010,,,,23,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.14,,,11.4,,,,,6.6,14,ON,59,M,16.5,0,,6158355,6.2,TORONTO CITY,2010-04-14 00:00:00,M,,M,M,2010,,,,14,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.15,,,14.4,,,,,3.6,15,ON,66,M,20.1,0,,6158355,8.7,TORONTO CITY,2010-04-15 00:00:00,M,,M,M,2010,,,,34,,,,4,0
-79.4,43.666666666666664,6158355.2010.4.16,,,14.1,,,,,3.9,16,ON,76,M,22.3,0,,6158355,5.9,TORONTO CITY,2010-04-16 00:00:00,M,,M,M,2010,,,,41,,,,4,0
